13.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|109|1|1
13.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|110|1|1
13.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|110|1|1
13.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|111|1|1
13.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|111|1|1
13.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|112|1|1
13.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|112|1|1
13.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|113|1|1
13.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|113|1|1
13.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|114|1|1
13.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|114|1|1
13.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|115|1|1
13.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|115|1|1
13.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|116|1|1
13.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|116|1|1
13.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|117|1|1
13.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|117|1|1
13.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|118|1|1
13.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|118|1|1
14.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|119|1|1
14.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|119|1|1
14.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|120|1|1
14.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|120|1|1
14.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|121|1|1
14.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|121|1|1
14.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|122|1|1
14.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|122|1|1
14.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|123|1|1
14.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|123|1|1
14.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|124|1|1
14.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|124|1|1
14.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|125|1|1
14.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|125|1|1
14.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|126|1|1
14.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|126|1|1
14.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|127|1|1
14.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|127|1|1
